	# Busco id	Status	Sequence	Score	Length
368	301572at33208	Duplicated	rb_E1.L.398927:2800-1316	584.2	390.0
369	302186at33208	Complete	rb_E1.L.62378:2637-181	265.2	321.0
370	302279at33208	Duplicated	rb_E1.L.395398:102-1157	470.6	303.0
371	302279at33208	Duplicated	rb_E1.L.205552:1011-160	405.7	252.0
372	302921at33208	Complete	rb_E1.L.153531:3621-1429	87.4	198.0
373	303117at33208	Complete	rb_E1.L.67475:1594-3279	345.1	323.0
374	304388at33208	Duplicated	rb_E2.L.8869:208-1656	342.2	349.0
375	304388at33208	Duplicated	rb_E1.L.89132:232-1678	331.2	327.0
376	305260at33208	Duplicated	rb_E0.L.1156840:30-1319	509.0	348.0
377	305260at33208	Duplicated	rb_E1.L.275880:2138-825	497.6	370.0
378	306101at33208	Duplicated	rb_E1.L.71680:2891-1782	342.1	290.0
379	306101at33208	Duplicated	rb_E0.L.1140941:204-1136	311.1	240.0
380	306101at33208	Duplicated	rb_E1.L.233781:3187-2039	302.2	290.0
381	307109at33208	Duplicated	rb_E2.L.6148:1996-755	501.5	344.0
382	307109at33208	Duplicated	rb_E1.L.253743:258-2554	453.8	342.0
383	307109at33208	Duplicated	rb_E2.L.36734:1380-151	445.3	342.0
384	307109at33208	Duplicated	rb_E1.L.238444:2348-151	445.2	342.0
385	308610at33208	Duplicated	rb_E0.L.1138600:134-1372	535.4	363.0
386	308610at33208	Duplicated	rb_E1.L.322609:95-1381	535.2	363.0
387	308610at33208	Duplicated	rb_E2.L.40604:1990-719	534.6	363.0
388	308610at33208	Duplicated	rb_E2.L.11313:2276-1032	533.5	363.0
389	311438at33208	Complete	rb_E1.L.229841:41-1045	325.3	258.0
390	311758at33208	Duplicated	rb_E2.L.44597:2021-354	630.1	440.0
391	311758at33208	Duplicated	rb_E1.L.55575:274-1971	577.1	446.0
392	311761at33208	Duplicated	rb_E1.L.134856:221-2344	384.4	491.0
393	311761at33208	Duplicated	rb_E0.L.851835:95-2152	345.8	417.0
394	312577at33208	Duplicated	rb_E0.L.579025:1473-52	317.2	317.0
395	312577at33208	Duplicated	rb_E0.L.491627:1224-52	287.7	273.0
396	313091at33208	Complete	rb_E1.L.54254:41-1630	458.4	308.0
397	315044at33208	Complete	rb_E1.L.291392:1833-952	268.9	249.0
398	315393at33208	Duplicated	rb_E1.L.238614:2463-1453	517.1	317.0
399	315393at33208	Duplicated	rb_E1.L.228767:199-1248	481.7	328.0
400	315393at33208	Duplicated	rb_E1.L.242979:199-1248	481.7	328.0
401	317470at33208	Duplicated	rb_E1.L.71557:99-1493	376.6	291.0
402	317470at33208	Duplicated	rb_E0.L.703397:225-1487	362.6	278.0
403	317470at33208	Duplicated	rb_E1.L.280695:2145-883	362.6	278.0
404	317470at33208	Duplicated	rb_E1.L.442507:2094-673	362.6	278.0
405	317470at33208	Duplicated	rb_E0.L.1145880:17-931	354.7	256.0
406	318483at33208	Duplicated	rb_E1.L.393570:109-1278	481.4	325.0
407	318483at33208	Duplicated	rb_E1.L.459862:321-1454	412.0	319.0
408	318483at33208	Duplicated	rb_E2.L.37185:321-1454	412.0	319.0
409	318532at33208	Complete	rb_E2.L.36722:2004-499	629.4	336.0
410	319574at33208	Duplicated	rb_E1.L.219283:1595-594	320.0	240.0
411	319574at33208	Duplicated	rb_E1.L.223359:94-1161	297.0	240.0
412	320390at33208	Complete	rb_E1.L.271074:2734-788	628.6	510.0
413	321332at33208	Duplicated	rb_E1.L.57404:2331-169	391.1	434.0
414	321332at33208	Duplicated	rb_E1.L.227500:2478-343	349.8	453.0
415	323399at33208	Duplicated	rb_E1.L.224328:1856-345	564.3	378.0
416	323399at33208	Duplicated	rb_E1.L.112424:1954-311	560.7	433.0
417	323473at33208	Duplicated	rb_E2.L.17354:188-1177	489.5	287.0
418	323473at33208	Duplicated	rb_E0.L.556585:1888-1007	460.1	269.0
419	323473at33208	Duplicated	rb_E1.L.228188:1223-285	437.3	285.0
420	324249at33208	Complete	rb_E1.L.428731:1629-313	361.8	343.0
421	325183at33208	Complete	rb_E1.L.54572:2365-1124	573.5	345.0
422	327301at33208	Duplicated	rb_E1.L.100741:398-1507	256.9	249.0
423	327301at33208	Duplicated	rb_E1.L.349600:398-1507	256.9	249.0
424	331112at33208	Duplicated	rb_E1.L.352531:51-2267	526.4	366.0
425	331112at33208	Duplicated	rb_E1.L.74459:2399-462	525.6	386.0
426	331112at33208	Duplicated	rb_E1.L.198844:350-2263	510.9	380.0
427	331186at33208	Duplicated	rb_E2.L.44015:2791-800	307.4	349.0
428	331186at33208	Duplicated	rb_E1.L.203948:452-2056	306.4	306.0
429	332870at33208	Duplicated	rb_E0.L.932794:1710-805	196.5	184.0
430	332870at33208	Duplicated	rb_E1.L.224441:1292-81	184.6	198.0
431	333062at33208	Duplicated	rb_E2.L.32997:7-1305	561.5	345.0
432	333062at33208	Duplicated	rb_E2.L.36752:55-1326	492.8	352.0
433	333800at33208	Duplicated	rb_E0.L.1191810:320-3181	622.9	589.0
434	333800at33208	Duplicated	rb_E1.L.223705:65-2554	534.6	571.0
435	334272at33208	Complete	rb_E1.L.61996:1461-3191	355.7	450.0
436	334331at33208	Duplicated	rb_E1.L.250206:2232-196	695.2	484.0
437	334331at33208	Duplicated	rb_E0.L.1122234:263-2396	694.7	484.0
438	334331at33208	Duplicated	rb_E1.L.104474:592-2754	683.8	503.0
439	334336at33208	Duplicated	rb_E1.L.281258:76-2124	555.3	458.0
440	334336at33208	Duplicated	rb_E2.L.40097:76-2385	554.3	447.0
441	334336at33208	Duplicated	rb_E1.L.233117:2859-346	553.6	446.0
442	334336at33208	Duplicated	rb_E2.L.23696:126-1709	536.1	421.0
443	334336at33208	Duplicated	rb_E1.L.290270:401-2629	508.0	417.0
444	334342at33208	Complete	rb_E1.L.87550:8-2917	670.7	653.0
445	334764at33208	Complete	rb_E1.L.260140:130-1332	409.6	287.0
446	334820at33208	Duplicated	rb_E0.L.493082:253-1677	426.2	311.0
447	334820at33208	Duplicated	rb_E1.L.231182:1122-1	367.9	296.0
448	335107at33208	Duplicated	rb_E1.L.303390:88-1150	342.9	252.0
449	335107at33208	Duplicated	rb_E2.L.39958:88-1122	342.9	252.0
450	335107at33208	Duplicated	rb_E0.L.562944:95-1075	331.2	251.0
451	336647at33208	Complete	rb_E1.L.176058:169-2631	352.1	542.0
452	338191at33208	Duplicated	rb_E1.L.327529:2246-339	813.8	508.0
453	338191at33208	Duplicated	rb_E2.L.12222:2269-350	723.8	520.0
454	338482at33208	Complete	rb_E0.L.731304:178-1671	411.9	417.0
455	339127at33208	Complete	rb_E2.L.7321:4210-2342	440.5	450.0
457	340558at33208	Duplicated	rb_E1.L.239065:40-1296	473.5	320.0
458	340558at33208	Duplicated	rb_E0.L.564162:145-1503	461.2	375.0
459	340558at33208	Duplicated	rb_E1.L.115217:1695-337	461.2	375.0
460	340577at33208	Complete	rb_E1.L.265600:141-1958	474.9	482.0
461	344338at33208	Duplicated	rb_E0.L.1030147:4673-3477	410.0	305.0
462	344338at33208	Duplicated	rb_E2.L.35989:353-1510	397.6	308.0
463	344338at33208	Duplicated	rb_E0.L.739450:329-2081	397.4	308.0
464	344338at33208	Duplicated	rb_E0.L.804152:329-1760	397.4	308.0
465	344338at33208	Duplicated	rb_E0.L.797919:1144-215	365.1	268.0
466	344346at33208	Duplicated	rb_E1.L.393295:1603-320	268.2	337.0
467	344346at33208	Duplicated	rb_E1.L.340226:87-1163	253.7	270.0
468	344346at33208	Duplicated	rb_E0.L.724218:299-1642	244.6	297.0
469	344346at33208	Duplicated	rb_E0.L.930552:1688-345	243.8	297.0
470	344442at33208	Duplicated	rb_E1.L.445397:24-1409	267.0	213.0
471	344442at33208	Duplicated	rb_E0.L.594977:2749-1283	249.2	265.0
472	344581at33208	Duplicated	rb_E0.L.677951:113-1063	357.4	243.0
473	344581at33208	Duplicated	rb_E1.L.456286:2201-1251	318.7	243.0
474	344611at33208	Complete	rb_E1.L.263080:24-1037	148.4	256.0
475	345099at33208	Duplicated	rb_E1.L.347703:77-2500	596.9	638.0
476	345099at33208	Duplicated	rb_E1.L.89597:130-2103	575.6	530.0
477	345959at33208	Duplicated	rb_E0.L.1146776:1764-775	130.5	150.0
478	345959at33208	Duplicated	rb_E0.L.715665:5823-4516	117.6	170.0
479	345959at33208	Duplicated	rb_E1.L.250789:621-1928	117.3	167.0
480	345959at33208	Duplicated	rb_E2.L.40742:621-1928	117.3	167.0
481	345959at33208	Duplicated	rb_E2.L.43698:621-1928	117.3	167.0
482	346541at33208	Complete	rb_E0.L.648295:1635-4	611.3	421.0
483	347600at33208	Complete	rb_E0.L.687450:73-1248	442.7	289.0
484	348449at33208	Duplicated	rb_E2.L.8662:1150-74	383.4	304.0
485	348449at33208	Duplicated	rb_E0.L.650886:961-74	341.9	259.0
486	348544at33208	Duplicated	rb_E1.L.221063:2229-865	430.4	331.0
487	348544at33208	Duplicated	rb_E0.L.1136320:1149-41	387.9	292.0
488	348761at33208	Duplicated	rb_E1.L.55218:142-1095	376.0	231.0
489	348761at33208	Duplicated	rb_E1.L.253784:2954-2013	370.3	233.0
490	349064at33208	Duplicated	rb_E0.L.746708:4942-3755	418.8	302.0
491	349064at33208	Duplicated	rb_E1.L.223852:6804-5617	418.8	302.0
492	349064at33208	Duplicated	rb_E1.L.215174:87-1268	401.1	303.0
493	349064at33208	Duplicated	rb_E1.L.52848:87-1268	401.1	303.0
494	349627at33208	Complete	rb_E1.L.328971:224-1123	205.5	207.0
495	351226at33208	Complete	rb_E0.L.697259:2423-1431	167.7	225.0
496	352600at33208	Complete	rb_E1.L.341205:84-1154	506.9	299.0
497	352854at33208	Duplicated	rb_E1.L.255006:131-1498	545.8	357.0
498	352854at33208	Duplicated	rb_E1.L.75006:131-1540	534.5	357.0
499	352854at33208	Duplicated	rb_E1.L.250433:168-1556	480.6	364.0
500	353286at33208	Complete	rb_E1.L.162115:4485-3061	368.9	303.0
501	353768at33208	Duplicated	rb_E1.L.109942:98-1249	395.3	321.0
502	353768at33208	Duplicated	rb_E1.L.123431:1529-476	375.4	321.0
503	354829at33208	Duplicated	rb_E2.L.7176:6154-5168	544.4	282.0
504	354829at33208	Duplicated	rb_E1.L.342111:1821-838	528.7	278.0
505	354949at33208	Duplicated	rb_E0.L.1130065:148-1428	332.0	306.0
506	354949at33208	Duplicated	rb_E1.L.141591:2-679	321.0	195.0
507	355210at33208	Complete	rb_E1.L.225665:3425-1731	454.4	432.0
508	355739at33208	Complete	rb_E0.L.558837:1267-305	319.3	244.0
509	356175at33208	Complete	rb_E2.L.40005:89-1366	245.2	286.0
510	356334at33208	Complete	rb_E1.L.135815:553-3477	671.2	722.0
511	356503at33208	Duplicated	rb_E1.L.308165:1130-141	374.8	271.0
512	356503at33208	Duplicated	rb_E0.L.1168059:1740-814	362.2	259.0
513	357580at33208	Duplicated	rb_E1.L.275045:1167-136	402.1	252.0
514	357580at33208	Duplicated	rb_E2.L.11622:1258-221	390.5	252.0
515	359075at33208	Duplicated	rb_E1.L.57887:85-2046	427.6	415.0
516	359075at33208	Duplicated	rb_E0.L.1180846:2386-719	401.5	414.0
517	359324at33208	Duplicated	rb_E2.L.39543:2059-1064	271.8	211.0
518	359324at33208	Duplicated	rb_E1.L.294495:1486-479	271.7	211.0
519	359324at33208	Duplicated	rb_E0.L.489586:112-1200	256.3	211.0
520	359369at33208	Duplicated	rb_E0.L.1202018:1262-411	310.6	242.0
521	359369at33208	Duplicated	rb_E1.L.375880:238-1113	286.2	246.0
522	359369at33208	Duplicated	rb_E1.L.214653:1823-951	285.9	246.0
523	359532at33208	Complete	rb_E1.L.73978:2060-579	493.7	426.0
524	360379at33208	Complete	rb_E1.L.394901:281-1591	268.3	223.0
525	360753at33208	Complete	rb_E1.L.81797:1149-253	333.9	232.0
526	361100at33208	Duplicated	rb_E1.L.55737:1255-329	429.9	269.0
527	361100at33208	Duplicated	rb_E0.L.985708:1144-329	372.9	239.0
528	361100at33208	Duplicated	rb_E1.L.246943:214-1164	368.1	269.0
529	361203at33208	Duplicated	rb_E2.L.37743:49-1398	535.9	384.0
530	361203at33208	Duplicated	rb_E2.L.7810:1445-108	469.0	386.0
531	361216at33208	Duplicated	rb_E0.L.514131:130-1758	332.8	295.0
532	361216at33208	Duplicated	rb_E1.L.233045:1746-193	287.4	299.0
533	363634at33208	Complete	rb_E2.L.8736:1586-663	213.9	206.0
534	363840at33208	Complete	rb_E1.L.245258:1370-117	181.9	299.0
535	363851at33208	Duplicated	rb_E0.L.785442:21-1184	307.6	282.0
536	363851at33208	Duplicated	rb_E1.L.286597:21-1184	307.6	282.0
537	363851at33208	Duplicated	rb_E1.L.287554:98-1240	306.6	254.0
538	364383at33208	Duplicated	rb_E2.L.12103:1855-689	483.6	333.0
539	364383at33208	Duplicated	rb_E1.L.454639:1657-485	457.0	333.0
540	364694at33208	Duplicated	rb_E2.L.43586:2780-780	731.8	446.0
541	364694at33208	Duplicated	rb_E2.L.39646:228-2165	731.2	443.0
542	364694at33208	Duplicated	rb_E0.L.911448:228-2228	729.6	446.0
543	364694at33208	Duplicated	rb_E1.L.230898:228-2228	729.6	446.0
544	364694at33208	Duplicated	rb_E1.L.152518:3840-1903	699.6	521.0
545	364694at33208	Duplicated	rb_E1.L.320068:60-2036	697.7	525.0
546	364694at33208	Duplicated	rb_E2.L.7144:60-2036	697.7	525.0
547	365323at33208	Complete	rb_E0.L.508722:1421-447	395.5	287.0
548	365561at33208	Duplicated	rb_E1.L.260363:1494-256	619.4	360.0
549	365561at33208	Duplicated	rb_E1.L.193282:197-1450	608.4	360.0
550	365691at33208	Duplicated	rb_E0.L.708005:1429-152	255.1	229.0
551	365691at33208	Duplicated	rb_E0.L.495669:1-711	246.5	188.0
552	366124at33208	Complete	rb_E0.L.636171:191-1147	285.7	236.0
553	366814at33208	Duplicated	rb_E1.L.230204:1886-510	581.2	383.0
554	366814at33208	Duplicated	rb_E1.L.69100:2297-933	547.4	374.0
555	366936at33208	Duplicated	rb_E1.L.87299:33-914	450.7	215.0
556	366936at33208	Duplicated	rb_E2.L.19150:3208-2327	450.7	215.0
557	367493at33208	Duplicated	rb_E1.L.122950:239-1777	397.9	331.0
558	367493at33208	Duplicated	rb_E1.L.227811:2107-635	380.8	304.0
559	367493at33208	Duplicated	rb_E1.L.321300:47-1569	380.7	304.0
560	367493at33208	Duplicated	rb_E0.L.499288:2428-1015	352.2	307.0
561	367551at33208	Duplicated	rb_E1.L.249955:2892-629	577.2	377.0
562	367551at33208	Duplicated	rb_E2.L.12564:318-2585	568.2	406.0
563	367551at33208	Duplicated	rb_E1.L.254704:175-2499	561.9	377.0
565	367957at33208	Duplicated	rb_E0.S.1262348:201-1463	450.0	293.0
566	367957at33208	Duplicated	rb_E0.L.876634:1010-111	414.4	239.0
567	367957at33208	Duplicated	rb_E2.L.18034:1314-124	408.9	286.0
568	368565at33208	Duplicated	rb_E0.L.551847:245-1654	552.6	329.0
569	368565at33208	Duplicated	rb_E0.L.868297:61-1389	506.6	325.0
570	368565at33208	Duplicated	rb_E1.L.281781:61-1389	506.6	325.0
571	368565at33208	Duplicated	rb_E1.L.281635:5675-4347	505.9	325.0
572	368670at33208	Duplicated	rb_E2.L.40998:103-1416	319.8	210.0
573	368670at33208	Duplicated	rb_E0.L.1159772:103-1416	319.8	210.0
574	368670at33208	Duplicated	rb_E0.L.832925:785-0	313.0	184.0
575	368875at33208	Duplicated	rb_E1.L.85451:1367-582	262.5	197.0
576	368875at33208	Duplicated	rb_E0.L.653835:1095-187	257.3	197.0
577	371241at33208	Duplicated	rb_E1.L.339516:435-1286	257.0	177.0
578	371241at33208	Duplicated	rb_E0.L.622409:1323-343	247.0	176.0
579	371297at33208	Duplicated	rb_E1.L.258665:87-1148	573.5	328.0
580	371297at33208	Duplicated	rb_E1.L.246809:1399-347	562.8	328.0
581	371526at33208	Duplicated	rb_E1.L.143862:1454-603	494.3	242.0
582	371526at33208	Duplicated	rb_E1.L.316155:59-910	422.8	247.0
583	372257at33208	Complete	rb_E0.L.593370:182-1081	269.7	219.0
584	372707at33208	Duplicated	rb_E1.L.261400:70-1172	393.2	245.0
585	372707at33208	Duplicated	rb_E1.L.233124:1334-444	391.7	245.0
586	372707at33208	Duplicated	rb_E1.L.438061:9-999	391.6	245.0
587	372707at33208	Duplicated	rb_E1.L.95550:2226-1363	387.2	236.0
588	372707at33208	Duplicated	rb_E1.L.65738:79-930	385.9	236.0
589	372707at33208	Duplicated	rb_E0.L.692837:1085-1897	382.2	229.0
590	373040at33208	Duplicated	rb_E2.L.10816:48-1508	444.6	251.0
591	373040at33208	Duplicated	rb_E2.L.37437:1626-466	441.9	250.0
593	378033at33208	Duplicated	rb_E1.L.97627:2201-351	418.9	418.0
594	378033at33208	Duplicated	rb_E1.L.472682:67-2001	373.4	402.0
595	378033at33208	Duplicated	rb_E2.L.42446:3100-1166	369.3	407.0
596	378316at33208	Duplicated	rb_E2.L.12673:322-1326	465.7	275.0
597	378316at33208	Duplicated	rb_E0.L.847872:1185-181	441.7	268.0
598	378768at33208	Duplicated	rb_E1.L.263140:124-1044	494.5	260.0
599	378768at33208	Duplicated	rb_E2.L.38569:56-943	446.4	260.0
600	378913at33208	Duplicated	rb_E0.L.575735:26-802	198.5	150.0
601	378913at33208	Duplicated	rb_E0.L.1064324:26-676	198.3	149.0
602	378913at33208	Duplicated	rb_E0.L.1159125:1453-806	186.7	151.0
603	378913at33208	Duplicated	rb_E1.L.473492:205-852	186.5	151.0
604	379076at33208	Complete	rb_E2.L.35867:1328-264	164.2	211.0
605	379636at33208	Duplicated	rb_E1.L.254816:218-1333	347.2	295.0
606	379636at33208	Duplicated	rb_E1.L.76515:117-1250	328.3	295.0
607	379771at33208	Complete	rb_E1.L.171557:2106-343	264.2	230.0
608	380583at33208	Duplicated	rb_E1.L.228260:104-1039	466.7	273.0
609	380583at33208	Duplicated	rb_E1.L.163009:1741-785	452.2	272.0
610	381303at33208	Duplicated	rb_E1.L.285827:1209-2666	179.5	220.0
611	381303at33208	Duplicated	rb_E1.L.87340:1031-2488	179.5	220.0
612	382000at33208	Duplicated	rb_E1.L.236038:83-1456	146.3	224.0
613	382000at33208	Duplicated	rb_E0.L.1148585:224-1309	127.8	255.0
614	382000at33208	Duplicated	rb_E1.L.233023:1914-829	127.7	255.0
615	382000at33208	Duplicated	rb_E1.L.436931:1836-751	127.7	255.0
616	382262at33208	Complete	rb_E0.L.878515:2883-685	117.9	221.0
617	382750at33208	Complete	rb_E1.L.450503:2498-930	354.5	332.0
618	383313at33208	Complete	rb_E1.L.107399:61-1287	374.5	297.0
619	384187at33208	Duplicated	rb_E2.L.38816:2227-566	674.0	429.0
620	384187at33208	Duplicated	rb_E1.L.87821:1354-5	589.6	370.0
621	386666at33208	Complete	rb_E1.L.204482:1699-209	136.3	198.0
622	387079at33208	Duplicated	rb_E0.L.1176687:43-1260	270.0	225.0
623	387079at33208	Duplicated	rb_E1.L.100183:75-1169	229.7	240.0
624	387117at33208	Duplicated	rb_E0.L.528043:1198-113	245.9	213.0
625	387117at33208	Duplicated	rb_E1.L.308239:1398-265	245.7	213.0
626	387117at33208	Duplicated	rb_E1.L.234748:136-1155	209.7	210.0
627	387878at33208	Duplicated	rb_E1.L.354397:55-1575	406.5	346.0
628	387878at33208	Duplicated	rb_E1.L.122835:188-1642	368.6	341.0
629	389367at33208	Complete	rb_E1.L.228138:2547-1606	367.2	243.0
630	389527at33208	Duplicated	rb_E1.L.91378:3-2465	743.8	592.0
631	389527at33208	Duplicated	rb_E1.L.454380:3203-852	690.9	621.0
632	389570at33208	Duplicated	rb_E1.L.274268:1348-0	461.0	321.0
633	389570at33208	Duplicated	rb_E0.L.875720:1601-345	455.3	321.0
634	389570at33208	Duplicated	rb_E1.L.120584:71-1255	398.4	286.0
635	389591at33208	Duplicated	rb_E2.L.37570:1264-353	252.7	215.0
636	389591at33208	Duplicated	rb_E0.U.1301905:1409-513	231.4	236.0
637	390192at33208	Duplicated	rb_E1.L.70734:2526-1327	421.3	315.0
638	390192at33208	Duplicated	rb_E2.L.43167:47-1249	374.4	315.0
639	390402at33208	Duplicated	rb_E2.L.19211:1670-801	337.8	235.0
640	390402at33208	Duplicated	rb_E2.L.40709:33-887	290.5	235.0
641	391896at33208	Duplicated	rb_E0.L.848811:183-1235	421.5	263.0
642	391896at33208	Duplicated	rb_E1.L.278892:132-1211	409.7	266.0
643	391896at33208	Duplicated	rb_E1.L.420780:1343-456	373.7	239.0
644	393219at33208	Duplicated	rb_E1.L.364676:108-1226	224.4	223.0
645	393219at33208	Duplicated	rb_E1.L.237384:154-1152	218.6	238.0
646	393291at33208	Duplicated	rb_E1.L.215318:803-1933	516.8	302.0
647	393291at33208	Duplicated	rb_E2.L.40910:342-1487	498.1	300.0
648	393291at33208	Duplicated	rb_E1.L.433873:1945-713	480.9	291.0
649	393291at33208	Duplicated	rb_E0.L.692070:1528-452	468.7	289.0
650	393419at33208	Complete	rb_E1.L.287535:1862-255	518.1	426.0
651	393895at33208	Duplicated	rb_E1.L.160529:2541-1129	699.8	425.0
652	393895at33208	Duplicated	rb_E1.L.285142:57-1529	698.3	423.0
653	395147at33208	Complete	rb_E1.L.151830:56-1426	336.8	262.0
654	395183at33208	Duplicated	rb_E1.L.62685:12-677	303.8	173.0
655	395183at33208	Duplicated	rb_E1.L.247781:2023-857	268.8	172.0
656	395556at33208	Duplicated	rb_E1.L.118428:83-1045	318.9	246.0
657	395556at33208	Duplicated	rb_E1.L.264702:1184-219	300.0	242.0
658	395919at33208	Complete	rb_E1.L.131172:189-2006	338.9	251.0
659	395948at33208	Duplicated	rb_E1.L.78918:809-2671	336.6	291.0
660	395948at33208	Duplicated	rb_E1.L.223896:520-2418	287.2	281.0
661	396237at33208	Duplicated	rb_E2.L.7989:1279-329	251.3	256.0
662	396237at33208	Duplicated	rb_E0.S.1271048:1715-702	230.5	255.0
663	396237at33208	Duplicated	rb_E1.L.69999:1123-329	229.9	200.0
664	397019at33208	Duplicated	rb_E1.L.189075:55-1239	567.7	323.0
665	397019at33208	Duplicated	rb_E1.L.262725:48-1172	565.1	303.0
666	397019at33208	Duplicated	rb_E2.L.39639:1733-609	565.1	303.0
667	397659at33208	Duplicated	rb_E1.L.70193:1947-418	340.1	349.0
668	397659at33208	Duplicated	rb_E0.L.804174:114-1637	317.1	321.0
669	398013at33208	Duplicated	rb_E0.L.749578:1179-238	519.4	278.0
670	398013at33208	Duplicated	rb_E1.L.321035:5381-6322	519.4	278.0
671	398013at33208	Duplicated	rb_E1.L.198350:79-1023	503.2	278.0
672	398202at33208	Complete	rb_E1.L.61500:59-1225	302.0	279.0
673	398607at33208	Duplicated	rb_E0.S.1282143:52-825	360.6	219.0
674	398607at33208	Duplicated	rb_E0.L.870524:1495-716	356.2	218.0
675	399092at33208	Duplicated	rb_E2.L.38232:66-929	283.1	182.0
676	399092at33208	Duplicated	rb_E0.L.748358:215-1096	283.0	181.0
677	399092at33208	Duplicated	rb_E2.L.6940:1785-895	278.1	180.0
678	399439at33208	Duplicated	rb_E0.L.1141197:1982-1233	170.1	172.0
679	399439at33208	Duplicated	rb_E1.L.365056:424-1173	170.0	171.0
680	399439at33208	Duplicated	rb_E1.L.59753:1524-775	170.0	171.0
681	399439at33208	Duplicated	rb_E1.L.251385:2164-1169	153.4	171.0
682	400042at33208	Duplicated	rb_E0.L.1115157:493-1542	259.3	273.0
683	400042at33208	Duplicated	rb_E0.L.973437:1298-273	252.2	280.0
684	400042at33208	Duplicated	rb_E1.L.382076:291-1316	252.2	280.0
685	401196at33208	Duplicated	rb_E1.L.116044:180-989	230.2	168.0
686	401196at33208	Duplicated	rb_E0.L.1212452:1802-2620	225.3	170.0
687	401220at33208	Complete	rb_E1.L.96017:1868-627	440.2	379.0
688	401679at33208	Duplicated	rb_E1.L.223595:628-1161	67.1	86.0
689	401679at33208	Duplicated	rb_E1.L.388962:60-1097	66.2	68.0
690	401679at33208	Duplicated	rb_E0.L.1193520:1312-275	66.1	68.0
691	401779at33208	Duplicated	rb_E1.L.373775:1565-561	470.8	275.0
692	401779at33208	Duplicated	rb_E1.L.435045:43-1026	454.8	264.0
693	401779at33208	Duplicated	rb_E1.L.440105:132-1115	454.8	264.0
694	401779at33208	Duplicated	rb_E2.L.42172:43-1026	454.8	264.0
695	403171at33208	Complete	rb_E2.L.24373:3864-2251	282.6	350.0
696	403817at33208	Duplicated	rb_E1.L.131350:925-272	62.8	95.0
697	403817at33208	Duplicated	rb_E1.L.56218:1155-272	60.9	111.0
698	403817at33208	Duplicated	rb_E0.L.1127968:203-1120	54.5	128.0
699	404988at33208	Duplicated	rb_E1.L.70254:75-1394	282.0	299.0
700	404988at33208	Duplicated	rb_E1.L.315438:39-1985	243.1	292.0
701	405257at33208	Duplicated	rb_E1.L.53122:2496-823	385.4	348.0
702	405257at33208	Duplicated	rb_E1.L.298302:2199-676	345.1	352.0
703	405257at33208	Duplicated	rb_E0.L.1079086:2-1375	335.3	305.0
704	406927at33208	Duplicated	rb_E1.L.230286:2002-983	155.2	130.0
705	406927at33208	Duplicated	rb_E1.L.54860:9-602	147.6	124.0
706	407472at33208	Complete	rb_E0.L.798799:1842-235	511.9	366.0
707	409006at33208	Duplicated	rb_E1.L.238390:60-1262	296.3	317.0
708	409006at33208	Duplicated	rb_E0.L.1146385:60-1352	292.0	314.0
709	409006at33208	Duplicated	rb_E1.L.127147:4-729	257.2	201.0
710	409186at33208	Duplicated	rb_E1.L.231098:100-2226	414.7	477.0
711	409186at33208	Duplicated	rb_E1.L.115453:2391-94	357.5	597.0
712	411515at33208	Duplicated	rb_E1.L.193454:3175-2225	364.5	262.0
713	411515at33208	Duplicated	rb_E1.L.327896:3247-2297	364.5	262.0
714	411515at33208	Duplicated	rb_E1.L.274144:5271-4375	323.9	260.0
715	411664at33208	Duplicated	rb_E1.L.99677:1161-46	139.2	197.0
716	411664at33208	Duplicated	rb_E1.L.53962:233-1351	138.6	197.0
717	411664at33208	Duplicated	rb_E0.L.682723:756-46	137.2	158.0
718	411755at33208	Duplicated	rb_E1.L.99302:4005-2578	514.3	383.0
719	411755at33208	Duplicated	rb_E2.L.38609:41-1393	492.0	375.0
720	412370at33208	Duplicated	rb_E0.L.557969:868-128	105.0	158.0
721	412370at33208	Duplicated	rb_E0.L.776490:1329-574	94.3	133.0
722	412542at33208	Complete	rb_E0.L.718117:279-1154	354.7	232.0
723	412930at33208	Duplicated	rb_E1.L.103266:1592-303	333.0	267.0
724	412930at33208	Duplicated	rb_E1.L.225642:34-1374	316.9	301.0
725	413334at33208	Duplicated	rb_E0.L.1181416:2139-1027	313.3	283.0
726	413334at33208	Duplicated	rb_E0.L.540710:1820-708	313.3	283.0
727	414001at33208	Complete	rb_E0.S.1285088:192-1103	423.1	274.0
728	414571at33208	Duplicated	rb_E0.L.1056908:1229-276	439.3	250.0
729	414571at33208	Duplicated	rb_E0.L.580772:179-766	384.4	186.0
730	414579at33208	Duplicated	rb_E0.L.1001834:81-953	365.5	249.0
731	414579at33208	Duplicated	rb_E1.L.78185:81-953	365.5	249.0
732	414579at33208	Duplicated	rb_E1.L.224644:387-1259	324.2	248.0
733	414603at33208	Complete	rb_E0.L.794372:2795-843	453.0	487.0
734	415618at33208	Duplicated	rb_E0.L.1163468:1204-371	240.6	179.0
735	415618at33208	Duplicated	rb_E1.L.235869:416-1327	240.0	179.0
736	415618at33208	Duplicated	rb_E1.L.236858:1444-533	240.0	179.0
737	415618at33208	Duplicated	rb_E1.L.401885:549-1490	231.1	213.0
738	415618at33208	Duplicated	rb_E1.L.92205:549-1598	230.8	213.0
739	416175at33208	Duplicated	rb_E1.L.57801:1910-1050	333.0	261.0
